ashmem_pss_kb,ashmem_rss_kb,at,command,cpu_pct_one_core,cpu_pct_ps,elapsed_s,fd_count,java_pss_kb,minutes,native_alloc_kb,native_pss_kb,phase,physical_footprint_kb,pid,platform,ppid,pss_kb,role,round,rss_kb,system_visible,threads,view_roots,views,vmmap_file,window_visible
,,2026-09-06T09:40:25+08:00,,,,0.771,112,12724,0.016666666666666666,39677,37484,preflight,,26438,,,99912,KBoard (30s),0,239824,True,46,2,812,,True
,,2026-09-06T09:40:55+08:00,,6.977,,31.441,144,12472,0.5166666666666667,39716,36403,home-resume,,26438,,,98454,KBoard (30s),1,238516,True,46,2,812,,True
,,2026-09-06T09:41:26+08:00,,8.114,,62.251,185,15440,1.0333333333333334,42682,38399,focus-switch,,26438,,,103617,KBoard (30s),1,243676,False,46,2,812,,False
,,2026-09-06T09:41:57+08:00,,8.342,,93.177,143,21312,1.55,44378,39479,show-hide,,26438,,,110509,KBoard (30s),2,250584,True,46,4,831,,True
,,2026-09-06T09:42:28+08:00,,8.127,,124.061,143,12552,2.066666666666667,40201,37159,home-resume,,26438,,,99517,KBoard (30s),2,239604,True,46,2,811,,True
,,2026-09-06T09:42:59+08:00,,7.449,,154.939,142,16652,2.5833333333333335,41890,39899,relay-recreate,,26438,,,106246,KBoard (30s),2,246524,True,46,2,812,,True
,,2026-09-06T09:43:30+08:00,,9.395,,185.702,139,19884,3.1,45788,40491,show-hide,,26438,,,109995,KBoard (30s),3,250332,True,46,4,831,,True
,,2026-09-06T09:44:00+08:00,,6.626,,216.488,138,14344,3.6,41520,38879,home-resume,,26438,,,102963,KBoard (30s),3,243304,True,46,2,812,,True
,,2026-09-06T09:44:31+08:00,,8.801,,247.281,151,15028,4.116666666666666,41731,39463,relay-recreate,,26438,,,104190,KBoard (30s),3,244500,True,47,2,812,,True
,,2026-09-06T09:45:03+08:00,,8.292,,279.24,147,13280,4.65,40489,37303,show-hide,,26438,,,100311,KBoard (30s),4,240700,False,47,2,811,,False
,,2026-09-06T09:45:34+08:00,,7.671,,310.134,144,14736,5.166666666666667,42175,38787,focus-switch,,26438,,,103428,KBoard (30s),4,243768,True,47,2,812,,True
,,2026-09-06T09:46:05+08:00,,8.872,,341.016,151,14988,5.683333333333334,41702,38911,relay-recreate,,26438,,,103661,KBoard (30s),4,244120,True,47,2,812,,True
,,2026-09-06T09:46:36+08:00,,7.721,,371.969,147,13036,6.2,39802,37447,home-resume,,26438,,,100368,KBoard (30s),5,240844,True,47,2,811,,True
,,2026-09-06T09:47:07+08:00,,7.474,,402.874,146,14528,6.716666666666667,41761,38599,focus-switch,,26438,,,103096,KBoard (30s),5,243488,True,47,2,812,,True
,,2026-09-06T09:47:38+08:00,,8.505,,433.682,134,22204,7.233333333333333,44324,39643,show-hide,,26438,,,111768,KBoard (30s),6,252260,True,47,4,829,,True
,,2026-09-06T09:48:08+08:00,,7.685,,464.52,147,12556,7.733333333333333,39833,37171,home-resume,,26438,,,99504,KBoard (30s),6,240008,True,47,2,811,,True
131,656,2026-09-06T09:48:35.942791+08:00,,,,1.4,148,14468,8.199046516666666,41207,38463,,,26438,pad,,102734,pad:com.newlink.kemi.kboard,,243248,,47,,,,
86403,173316,2026-09-06T09:48:35.942791+08:00,,,,1.4,264,5572,8.199046516666666,222798,210612,,,32656,pad,,388505,pad:com.newlinksz.kemi.remote,,614608,,155,,,,
,,2026-09-06T09:48:35.942791+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,,11.5,1.4,97,,8.199046516666666,,,,,18666,mac,1,,mac:main,,147360,,74,,,,
,,2026-09-06T09:48:35.942791+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,,2.9,1.401,45,,8.199046516666666,,,,,18686,mac,18666,,mac:--cm,,99232,,32,,,,
,,2026-09-06T09:48:40+08:00,,8.292,,495.395,190,13812,8.266666666666667,42007,38655,focus-switch,,26438,,,102433,KBoard (30s),6,242812,False,47,2,812,,False
,,2026-09-06T09:49:10+08:00,,8.908,,526.489,147,21068,8.766666666666667,44694,40179,show-hide,,26438,,,111063,KBoard (30s),7,251592,True,47,4,831,,True
131,656,2026-09-06T09:49:38.033525+08:00,,8.691,,63.491,143,12580,9.233892083333334,40050,36859,,,26438,pad,,99476,pad:com.newlink.kemi.kboard,,239900,,47,,,,
86403,173316,2026-09-06T09:49:38.033525+08:00,,173.294,,63.491,264,4004,9.233892083333334,221718,208959,,,32656,pad,,384836,pad:com.newlinksz.kemi.remote,,610992,,134,,,,
,,2026-09-06T09:49:38.033525+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.651,13.1,63.492,98,,9.233892083333334,,,,,18666,mac,1,,mac:main,,152576,,76,,,,
,,2026-09-06T09:49:38.033525+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.496,1.7,63.492,46,,9.233892083333334,,,,,18686,mac,18666,,mac:--cm,,97568,,32,,,,
,,2026-09-06T09:49:41+08:00,,8.302,,557.326,142,13320,9.283333333333333,40709,37823,home-resume,,26438,,,101217,KBoard (30s),7,241612,False,47,2,812,,False
,,2026-09-06T09:50:12+08:00,,7.372,,588.39,145,12592,9.8,40966,39087,relay-recreate,,26438,,,101835,KBoard (30s),7,242284,True,47,2,812,,True
131,656,2026-09-06T09:50:21.639775+08:00,,,,3.55,145,12564,9.960662916666667,41130,37963,,,26438,pad,,100568,pad:com.newlink.kemi.kboard,,241000,,47,,,,
86403,173316,2026-09-06T09:50:21.639775+08:00,,,,3.55,264,3732,9.960662916666667,220933,208891,,,32656,pad,,384292,pad:com.newlinksz.kemi.remote,,610452,,122,,,,
,,2026-09-06T09:50:21.639775+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,,12.1,3.55,98,,9.960662916666667,,,,639897.6,18666,mac,1,,mac:main,,151664,,75,,,vmmap-18666-000002.txt,
,,2026-09-06T09:50:21.639775+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,,1.6,3.55,46,,9.960662916666667,,,,79052.8,18686,mac,18666,,mac:--cm,,100240,,32,,,vmmap-18686-000003.txt,
,,2026-09-06T09:50:43+08:00,,10.388,,619.29,147,19796,10.316666666666666,45083,40211,show-hide,,26438,,,110005,KBoard (30s),8,250420,False,47,4,831,,False
,,2026-09-06T09:51:14+08:00,,6.154,,650.326,142,14436,10.833333333333334,41388,38559,focus-switch,,26438,,,102865,KBoard (30s),8,243444,True,47,2,812,,True
131,656,2026-09-06T09:51:23.175829+08:00,,8.241,,65.087,144,12604,10.986263816666668,41209,38411,,,26438,pad,,101054,pad:com.newlink.kemi.kboard,,241564,,47,,,,
87923,176356,2026-09-06T09:51:23.175829+08:00,,158.752,,65.087,264,3920,10.986263816666668,221263,209159,,,32656,pad,,386439,pad:com.newlinksz.kemi.remote,,614116,,132,,,,
,,2026-09-06T09:51:23.175829+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,10.912,5.5,65.087,95,,10.986263816666668,,,,,18666,mac,1,,mac:main,,155440,,75,,,,
,,2026-09-06T09:51:23.175829+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.367,0.0,65.087,45,,10.986263816666668,,,,,18686,mac,18666,,mac:--cm,,100384,,32,,,,
,,2026-09-06T09:51:45+08:00,,10.235,,681.103,144,14856,11.35,41603,39807,relay-recreate,,26438,,,104675,KBoard (30s),8,245276,True,47,2,812,,True
,,2026-09-06T09:52:16+08:00,,7.647,,711.963,115,12992,11.866666666666667,40016,37419,home-resume,,26438,,,100445,KBoard (30s),9,240936,True,47,2,811,,True
131,656,2026-09-06T09:52:24.596749+08:00,,8.651,,126.508,147,12588,12.009945816666667,39431,36679,,,26438,pad,,99155,pad:com.newlink.kemi.kboard,,239768,,47,,,,
87923,176356,2026-09-06T09:52:24.596749+08:00,,163.423,,126.508,264,3988,12.009945816666667,221265,208735,,,32656,pad,,386260,pad:com.newlinksz.kemi.remote,,613832,,136,,,,
,,2026-09-06T09:52:24.596749+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.409,14.2,126.508,95,,12.009945816666667,,,,,18666,mac,1,,mac:main,,147248,,75,,,,
,,2026-09-06T09:52:24.596749+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.905,1.4,126.508,45,,12.009945816666667,,,,,18686,mac,18666,,mac:--cm,,105040,,33,,,,
,,2026-09-06T09:52:47+08:00,,7.84,,742.831,148,14404,12.383333333333333,41192,38559,focus-switch,,26438,,,102881,KBoard (30s),9,243500,True,47,2,812,,True
,,2026-09-06T09:53:18+08:00,,9.568,,773.663,137,22180,12.9,44305,40047,relay-recreate,,26438,,,112179,KBoard (30s),9,252788,True,47,4,829,,True
131,656,2026-09-06T09:53:26.028182+08:00,,8.403,,187.939,147,13188,13.033803033333333,39747,37079,,,26438,pad,,100191,pad:com.newlink.kemi.kboard,,240804,,47,,,,
87923,176356,2026-09-06T09:53:26.028182+08:00,,170.129,,187.94,264,3876,13.033803033333333,221383,208603,,,32656,pad,,385776,pad:com.newlinksz.kemi.remote,,613460,,128,,,,
,,2026-09-06T09:53:26.028182+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.816,19.4,187.94,95,,13.033803033333333,,,,,18666,mac,1,,mac:main,,152224,,75,,,,
,,2026-09-06T09:53:26.028182+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.035,1.3,187.94,45,,13.033803033333333,,,,,18686,mac,18666,,mac:--cm,,105744,,32,,,,
,,2026-09-06T09:53:48+08:00,,6.874,,804.504,140,12532,13.4,39890,37523,home-resume,,26438,,,100058,KBoard (30s),10,240580,True,47,2,811,,True
,,2026-09-06T09:54:19+08:00,,8.246,,835.426,148,14508,13.916666666666666,41055,38491,focus-switch,,26438,,,102937,KBoard (30s),10,243556,True,47,2,812,,True
131,656,2026-09-06T09:54:27.507758+08:00,,8.132,,249.419,146,14628,14.058462633333333,41164,39839,,,26438,pad,,104409,pad:com.newlink.kemi.kboard,,245024,,47,,,,
87923,176356,2026-09-06T09:54:27.507758+08:00,,181.707,,249.419,264,3896,14.058462633333333,221571,208951,,,32656,pad,,386234,pad:com.newlinksz.kemi.remote,,613916,,134,,,,
,,2026-09-06T09:54:27.507758+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.615,13.7,249.42,95,,14.058462633333333,,,,,18666,mac,1,,mac:main,,157056,,75,,,,
,,2026-09-06T09:54:27.507758+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.017,3.1,249.42,45,,14.058462633333333,,,,,18686,mac,18666,,mac:--cm,,106080,,32,,,,
,,2026-09-06T09:54:50+08:00,,8.915,,866.386,132,20052,14.433333333333334,43541,39099,show-hide,,26438,,,109197,KBoard (30s),11,249836,True,47,4,829,,True
,,2026-09-06T09:55:21+08:00,,7.402,,897.19,147,12560,14.95,39442,37719,home-resume,,26438,,,100314,KBoard (30s),11,240948,True,47,2,811,,True
131,656,2026-09-06T09:55:31.071305+08:00,,7.861,,312.983,142,13432,15.117855083333334,41348,38651,,,26438,pad,,102290,pad:com.newlink.kemi.kboard,,242864,,49,,,,
89443,179396,2026-09-06T09:55:31.071305+08:00,,159.692,,312.983,264,3844,15.117855083333334,221733,209363,,,32656,pad,,388125,pad:com.newlinksz.kemi.remote,,617220,,128,,,,
,,2026-09-06T09:55:31.071305+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.019,15.8,312.983,95,,15.117855083333334,,,,651571.2,18666,mac,1,,mac:main,,161936,,74,,,vmmap-18666-000312.txt,
,,2026-09-06T09:55:31.071305+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.797,1.4,312.983,45,,15.117855083333334,,,,88166.4,18686,mac,18666,,mac:--cm,,109456,,32,,,vmmap-18686-000312.txt,
,,2026-09-06T09:55:52+08:00,,9.273,,928.141,189,15676,15.466666666666667,41965,39215,focus-switch,,26438,,,105056,KBoard (30s),11,245676,True,47,2,812,,True
,,2026-09-06T09:56:23+08:00,,7.957,,959.056,147,20180,15.983333333333333,44220,39483,show-hide,,26438,,,109878,KBoard (30s),12,250452,True,47,4,831,,True
131,656,2026-09-06T09:56:32.488031+08:00,,8.673,,374.4,147,13268,16.141467183333333,40310,37595,,,26438,pad,,100958,pad:com.newlink.kemi.kboard,,241532,,47,,,,
89443,179396,2026-09-06T09:56:32.488031+08:00,,163.255,,374.4,264,3876,16.141467183333333,221201,208343,,,32656,pad,,387161,pad:com.newlinksz.kemi.remote,,616256,,129,,,,
,,2026-09-06T09:56:32.488031+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.509,12.2,374.401,95,,16.141467183333333,,,,,18666,mac,1,,mac:main,,154176,,75,,,,
,,2026-09-06T09:56:32.488031+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.142,3.3,374.401,45,,16.141467183333333,,,,,18686,mac,18666,,mac:--cm,,109552,,32,,,,
,,2026-09-06T09:56:54+08:00,,8.288,,990.064,142,13428,16.5,41355,38451,home-resume,,26438,,,101974,KBoard (30s),12,242548,False,47,2,812,,False
,,2026-09-06T09:57:25+08:00,,8.138,,1020.907,142,12700,17.016666666666666,41031,38811,relay-recreate,,26438,,,101584,KBoard (30s),12,242304,True,47,2,812,,True
131,656,2026-09-06T09:57:33.971277+08:00,,8.328,,435.884,149,12612,17.16618795,40610,37891,,,26438,pad,,100550,pad:com.newlink.kemi.kboard,,241272,,47,,,,
89443,179396,2026-09-06T09:57:33.971277+08:00,,166.505,,435.884,264,3928,17.16618795,223991,211847,,,32656,pad,,390830,pad:com.newlinksz.kemi.remote,,619952,,138,,,,
,,2026-09-06T09:57:33.971277+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.256,14.8,435.884,97,,17.16618795,,,,,18666,mac,1,,mac:main,,169456,,75,,,,
,,2026-09-06T09:57:33.971277+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.537,1.3,435.884,45,,17.16618795,,,,,18686,mac,18666,,mac:--cm,,105360,,32,,,,
,,2026-09-06T09:57:56+08:00,,9.613,,1051.906,147,20020,17.533333333333335,44413,40171,show-hide,,26438,,,110393,KBoard (30s),13,250968,False,47,4,831,,False
,,2026-09-06T09:58:27+08:00,,6.293,,1082.732,142,14424,18.05,41292,38623,focus-switch,,26438,,,103124,KBoard (30s),13,243828,True,47,2,812,,True
131,656,2026-09-06T09:58:35.330853+08:00,,7.895,,497.243,148,12628,18.18884755,40794,38319,,,26438,pad,,101133,pad:com.newlink.kemi.kboard,,241708,,47,,,,
89443,179396,2026-09-06T09:58:35.330853+08:00,,170.875,,497.244,264,3888,18.18884755,224163,211979,,,32656,pad,,390733,pad:com.newlinksz.kemi.remote,,619936,,131,,,,
,,2026-09-06T09:58:35.330853+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,18.448,30.2,497.244,101,,18.18884755,,,,,18666,mac,1,,mac:main,,223312,,81,,,,
,,2026-09-06T09:58:35.330853+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.379,0.0,497.244,46,,18.18884755,,,,,18686,mac,18666,,mac:--cm,,109072,,31,,,,
,,2026-09-06T09:58:57+08:00,,9.813,,1113.507,147,14904,18.55,41741,39999,relay-recreate,,26438,,,104860,KBoard (30s),13,245580,True,47,2,812,,True
,,2026-09-06T09:59:28+08:00,,7.399,,1144.321,104,12776,19.066666666666666,40099,37387,home-resume,,26438,,,100281,KBoard (30s),14,240860,True,47,2,811,,True
131,656,2026-09-06T09:59:36.534517+08:00,,8.605,,558.447,147,12652,19.20890861666667,39796,36955,,,26438,pad,,99560,pad:com.newlink.kemi.kboard,,240268,,47,,,,
89443,179396,2026-09-06T09:59:36.534517+08:00,,154.696,,558.448,264,3928,19.20890861666667,228173,215675,,,32656,pad,,394522,pad:com.newlinksz.kemi.remote,,623728,,134,,,,
,,2026-09-06T09:59:36.534517+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,20.228,13.6,558.448,99,,19.20890861666667,,,,,18666,mac,1,,mac:main,,240176,,83,,,,
,,2026-09-06T09:59:36.534517+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.304,1.1,558.448,46,,19.20890861666667,,,,,18686,mac,18666,,mac:--cm,,105296,,31,,,,
,,2026-09-06T09:59:59+08:00,,7.792,,1175.122,148,14420,19.583333333333332,41049,38663,focus-switch,,26438,,,103049,KBoard (30s),14,243764,True,47,2,812,,True
,,2026-09-06T10:00:30+08:00,,9.413,,1206.036,134,22172,20.1,44459,40043,relay-recreate,,26438,,,112337,KBoard (30s),14,253060,True,49,4,829,,True
131,656,2026-09-06T10:00:39.185330+08:00,,8.278,,621.098,147,13212,20.253088833333333,40102,37083,,,26438,pad,,100403,pad:com.newlink.kemi.kboard,,241128,,49,,,,
89443,179396,2026-09-06T10:00:39.185330+08:00,,168.333,,621.098,264,3844,20.253088833333333,224170,212507,,,32656,pad,,391147,pad:com.newlinksz.kemi.remote,,620352,,127,,,,
,,2026-09-06T10:00:39.185330+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,22.464,12.2,621.099,95,,20.253088833333333,,,,758067.2,18666,mac,1,,mac:main,,241664,,78,,,vmmap-18666-000620.txt,
,,2026-09-06T10:00:39.185330+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.871,0.8,621.099,45,,20.253088833333333,,,,86835.2,18686,mac,18666,,mac:--cm,,109136,,30,,,vmmap-18686-000621.txt,
,,2026-09-06T10:01:01+08:00,,6.873,,1236.88,146,12560,20.616666666666667,39950,37631,home-resume,,26438,,,100406,KBoard (30s),15,241016,True,49,2,811,,True
,,2026-09-06T10:01:32+08:00,,8.045,,1267.706,148,14516,21.133333333333333,40979,38407,focus-switch,,26438,,,103044,KBoard (30s),15,243764,True,49,2,812,,True
131,656,2026-09-06T10:01:40.598903+08:00,,7.741,,682.512,146,14700,21.276648383333335,41100,39719,,,26438,pad,,104536,pad:com.newlink.kemi.kboard,,245272,,49,,,,
89443,179396,2026-09-06T10:01:40.598903+08:00,,171.994,,682.512,264,3880,21.276648383333335,224909,211847,,,32656,pad,,390741,pad:com.newlinksz.kemi.remote,,619836,,134,,,,
,,2026-09-06T10:01:40.598903+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,22.465,19.9,682.513,95,,21.276648383333335,,,,,18666,mac,1,,mac:main,,240768,,78,,,,
,,2026-09-06T10:01:40.598903+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.869,1.1,682.513,45,,21.276648383333335,,,,,18686,mac,18666,,mac:--cm,,115312,,30,,,,
,,2026-09-06T10:02:03+08:00,,8.462,,1298.906,136,19880,21.65,44374,39483,show-hide,,26438,,,109604,KBoard (30s),16,250216,True,49,4,831,,True
,,2026-09-06T10:02:34+08:00,,8.229,,1329.772,147,12608,22.166666666666668,39839,37063,home-resume,,26438,,,99813,KBoard (30s),16,240408,True,49,2,811,,True
131,656,2026-09-06T10:02:42.311145+08:00,,8.091,,744.225,142,13516,22.30518575,40943,38083,,,26438,pad,,101741,pad:com.newlink.kemi.kboard,,242336,,49,,,,
89443,179396,2026-09-06T10:02:42.311145+08:00,,173.254,,744.225,264,3844,22.30518575,225133,212835,,,32656,pad,,391560,pad:com.newlinksz.kemi.remote,,620684,,127,,,,
,,2026-09-06T10:02:42.311145+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,23.139,15.9,744.225,95,,22.30518575,,,,,18666,mac,1,,mac:main,,251104,,77,,,,
,,2026-09-06T10:02:42.311145+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.847,0.1,744.225,45,,22.30518575,,,,,18686,mac,18666,,mac:--cm,,115312,,30,,,,
,,2026-09-06T10:03:05+08:00,,8.482,,1360.779,184,15580,22.683333333333334,42969,39259,focus-switch,,26438,,,105008,KBoard (30s),16,245612,True,49,2,812,,True
,,2026-09-06T10:03:36+08:00,,8.509,,1391.689,147,20208,23.2,44370,39943,show-hide,,26438,,,110345,KBoard (30s),17,250952,True,49,4,831,,True
131,656,2026-09-06T10:03:43.548027+08:00,,8.868,,805.462,147,13212,23.32580045,40785,37651,,,26438,pad,,101157,pad:com.newlink.kemi.kboard,,241764,,49,,,,
89443,179396,2026-09-06T10:03:43.548027+08:00,,159.548,,805.462,264,3892,23.32580045,224494,211943,,,32656,pad,,390813,pad:com.newlinksz.kemi.remote,,619908,,131,,,,
,,2026-09-06T10:03:43.548027+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,21.654,15.8,805.462,95,,23.32580045,,,,,18666,mac,1,,mac:main,,248752,,78,,,,
,,2026-09-06T10:03:43.548027+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.862,1.3,805.462,45,,23.32580045,,,,,18686,mac,18666,,mac:--cm,,115312,,30,,,,
,,2026-09-06T10:04:07+08:00,,7.964,,1422.703,142,13468,23.716666666666665,41119,38899,home-resume,,26438,,,102661,KBoard (30s),17,243268,False,49,2,812,,False
,,2026-09-06T10:04:37+08:00,,8.308,,1453.397,145,12592,24.216666666666665,41000,38199,relay-recreate,,26438,,,101068,KBoard (30s),17,241808,True,49,2,812,,True
131,656,2026-09-06T10:04:44.671536+08:00,,8.172,,866.586,149,12592,24.3445256,41134,38003,,,26438,pad,,100722,pad:com.newlink.kemi.kboard,,241476,,49,,,,
89443,179396,2026-09-06T10:04:44.671536+08:00,,171.373,,866.586,264,3920,24.3445256,225078,211715,,,32656,pad,,390618,pad:com.newlinksz.kemi.remote,,619824,,137,,,,
,,2026-09-06T10:04:44.671536+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,21.791,26.5,866.586,96,,24.3445256,,,,,18666,mac,1,,mac:main,,250432,,82,,,,
,,2026-09-06T10:04:44.671536+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.816,0.2,866.586,45,,24.3445256,,,,,18686,mac,18666,,mac:--cm,,115312,,30,,,,
,,2026-09-06T10:05:08+08:00,,8.871,,1484.284,147,20088,24.733333333333334,44954,40179,show-hide,,26438,,,110565,KBoard (30s),18,251180,False,49,4,831,,False
,,2026-09-06T10:05:39+08:00,,5.962,,1515.146,142,14404,25.25,41340,38559,focus-switch,,26438,,,103109,KBoard (30s),18,243872,True,49,2,812,,True
131,656,2026-09-06T10:05:47.435435+08:00,,7.515,,929.35,148,12616,25.390590583333335,40726,38491,,,26438,pad,,101243,pad:com.newlink.kemi.kboard,,241992,,49,,,,
89443,179396,2026-09-06T10:05:47.435435+08:00,,153.938,,929.35,264,3884,25.390590583333335,223573,212159,,,32656,pad,,390930,pad:com.newlinksz.kemi.remote,,620108,,131,,,,
,,2026-09-06T10:05:47.435435+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,20.597,13.1,929.35,95,,25.390590583333335,,,,770969.6,18666,mac,1,,mac:main,,249200,,78,,,vmmap-18666-000928.txt,
,,2026-09-06T10:05:47.435435+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.899,0.1,929.35,45,,25.390590583333335,,,,91648.0,18686,mac,18666,,mac:--cm,,113920,,30,,,vmmap-18686-000929.txt,
,,2026-09-06T10:06:10+08:00,,9.654,,1545.912,151,14904,25.766666666666666,41664,39435,relay-recreate,,26438,,,104373,KBoard (30s),18,245132,True,49,2,812,,True
,,2026-09-06T10:06:41+08:00,,7.167,,1576.889,112,12992,26.283333333333335,40023,37515,home-resume,,26438,,,100721,KBoard (30s),19,241352,True,49,2,811,,True
131,656,2026-09-06T10:06:48.779566+08:00,,8.276,,990.694,143,12624,26.412992766666665,39832,36983,,,26438,pad,,99658,pad:com.newlink.kemi.kboard,,240416,,49,,,,
89443,179396,2026-09-06T10:06:48.779566+08:00,,154.595,,990.694,264,3900,26.412992766666665,224276,213699,,,32656,pad,,392499,pad:com.newlinksz.kemi.remote,,621700,,133,,,,
,,2026-09-06T10:06:48.779566+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,20.943,10.5,990.694,99,,26.412992766666665,,,,,18666,mac,1,,mac:main,,251040,,83,,,,
,,2026-09-06T10:06:48.779566+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.243,0.1,990.694,46,,26.412992766666665,,,,,18686,mac,18666,,mac:--cm,,106224,,29,,,,
,,2026-09-06T10:07:12+08:00,,8.14,,1607.6,148,14468,26.8,41040,38643,focus-switch,,26438,,,103161,KBoard (30s),19,243940,True,49,2,812,,True
,,2026-09-06T10:07:42+08:00,,9.461,,1638.464,138,22012,27.3,44391,39567,relay-recreate,,26438,,,111779,KBoard (30s),19,252544,True,49,4,829,,True
131,656,2026-09-06T10:07:49.904680+08:00,,8.4,,1051.82,147,13212,27.431744666666667,40005,37199,,,26438,pad,,100589,pad:com.newlink.kemi.kboard,,241352,,49,,,,
89443,179396,2026-09-06T10:07:49.904680+08:00,,164.558,,1051.82,264,3992,27.431744666666667,224480,210507,,,32656,pad,,389553,pad:com.newlinksz.kemi.remote,,618760,,143,,,,
,,2026-09-06T10:07:49.904680+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,19.386,33.6,1051.82,96,,27.431744666666667,,,,,18666,mac,1,,mac:main,,259712,,77,,,,
,,2026-09-06T10:07:49.904680+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,2.094,0.1,1051.82,45,,27.431744666666667,,,,,18686,mac,18666,,mac:--cm,,99536,,30,,,,
,,2026-09-06T10:08:13+08:00,,7.734,,1669.237,147,12576,27.816666666666666,40165,37703,home-resume,,26438,,,100464,KBoard (30s),20,241228,True,50,2,811,,True
,,2026-09-06T10:08:44+08:00,,6.895,,1700.273,148,14540,28.333333333333332,41411,38699,focus-switch,,26438,,,103573,KBoard (30s),20,244208,True,50,2,812,,True
131,656,2026-09-06T10:08:51.246869+08:00,,7.9,,1113.162,144,14716,28.454114483333335,41558,39955,,,26438,pad,,104865,pad:com.newlink.kemi.kboard,,245632,,50,,,,
89443,179396,2026-09-06T10:08:51.246869+08:00,,172.531,,1113.162,264,3908,28.454114483333335,223354,209711,,,32656,pad,,388533,pad:com.newlinksz.kemi.remote,,617740,,134,,,,
,,2026-09-06T10:08:51.246869+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,19.399,10.1,1113.162,95,,28.454114483333335,,,,,18666,mac,1,,mac:main,,255792,,81,,,,
,,2026-09-06T10:08:51.246869+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.761,0.1,1113.162,45,,28.454114483333335,,,,,18686,mac,18666,,mac:--cm,,103296,,30,,,,
,,2026-09-06T10:09:15+08:00,,9.017,,1731.214,144,19908,28.85,44624,39723,show-hide,,26438,,,109838,KBoard (30s),21,250612,True,50,4,831,,True
,,2026-09-06T10:09:46+08:00,,7.618,,1762.063,143,12612,29.366666666666667,40188,38079,home-resume,,26438,,,100966,KBoard (30s),21,241660,True,50,2,811,,True
131,656,2026-09-06T10:09:52.894562+08:00,,7.831,,1174.799,142,13452,29.481576033333333,40873,38043,,,26438,pad,,101817,pad:com.newlink.kemi.kboard,,242460,,50,,,,
